時刻,路線,列車番号,種別,行先,方向,位置,遅延分,号車:乗車率:状態:温度
07:45,hokurikubiwako,731T,普通,加古川,1,南草津駅,0,1:14:1:24:;2:17:1:24:3;3:25:1:24:;4:27:1:23:;5:43:1:22:3;6:40:1:23:;7:43:1:25:;8:40:1:25:3;9:32:1:25:;10:26:1:25:;11:16:1:25:3;12:12:1:24:
07:45,hokurikubiwako,3415M,新快速,姫路,1,膳所駅,0,1:62:1:25:;2:65:1:27:3;3:68:1:25:;4:74:1:25:;5:85:1:25:;6:78:1:25:;7:64:1:27:3;8:79:1:25:;9:56:1:25:;10:66:1:27:3;11:61:1:25:;12:59:1:25:
07:45,hokurikubiwako,706M,普通,米原,0,膳所駅,0,1:44:1:22:;2:46:1:23:3;3:38:1:23:;4:38:1:22:;5:38:1:23:;6:49:1:22:;7:47:1:23:3;8:54:1:23:;9:49:1:23:;10:43:1:25:3;11:39:1:23:;12:25:1:24:
07:45,hokurikubiwako,729T,う普通○,姫路,1,山科駅,0,1:37:1:25:;2:41:1:26:3;3:61:1:25:;4:71:1:25:;5:63:1:26:3;6:71:1:25:;7:47:1:25:;8:50:1:24:3;9:68:1:24:;10:59:1:24:
07:45,hokurikubiwako,1009M,関空特急,関西空港,1,山科〜京都,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:12:1:24:;8:9:1:24:;9:30:1:24:
07:45,hokurikubiwako,3406M,新快速,米原,0,京都駅,0,1:23:1:24:;2:28:1:25:3;3:25:1:24:;4:39:1:24:;5:26:1:24:;6:39:1:25:;7:44:1:25:3;8:71:1:24:;9:55:1:24:;10:49:1:26:3;11:37:1:24:;12:25:1:24:
07:45,hokurikubiwako,3411M,新快速,姫路,1,京都〜西大路,0,1:33:1:23:;2:32:1:23:3;3:23:1:23:;4:44:1:23:;5:43:1:23:;6:52:1:23:;7:35:1:24:3;8:28:1:23:;9:35:1:23:;10:30:1:22:3;11:40:1:22:;12:16:1:22:
07:45,hokurikubiwako,3225M,新快速,姫路,1,長浜駅,0,1:6:1:22:;2:6:1:23:3;3:0:1:23:;4:3:1:23:;5:9:1:23:;6:26:1:22:;7:27:1:23:3;8:11:1:22:
07:45,hokurikubiwako,4004M,特急,大阪,1,近江塩津〜新疋田,0,1:45:1:23:2;2:126:1:24:;3:40:1:23:;4:110:1:23:;5:83:1:23:;6:86:1:23:;7:89:1:23:;8:125:1:23:;9:102:1:23:
07:45,kyoto,727T,普通,網干,1,向日町〜長岡京,0,1:2:1:22:;2:23:1:23:3;3:24:1:23:;4:30:1:23:;5:21:1:24:;6:14:1:25:3;7:22:1:23:;8:20:1:23:
07:45,kyoto,110C,普通,京都,0,向日町〜長岡京,0,1:13:1:22:;2:26:1:22:3;3:25:1:22:;4:24:1:22:;5:0:1:22:4;6:0:1:22:3;7:13:1:22:
07:45,kyoto,3805M,新快速,大阪,1,長岡京〜山崎,0,1:34:1:23:;2:20:1:24:3;3:26:1:22:;4:26:1:22:;5:44:1:23:;6:36:1:23:;7:27:1:24:3;8:17:1:22:;9:27:1:22:;10:19:1:23:3;11:20:1:22:;12:28:1:22:
07:45,kyoto,139C,普通,西明石,1,山崎駅,0,1:9:1:24:;2:13:1:25:3;3:20:1:24:;4:12:1:24:;5:15:1:25:4;6:8:1:25:3;7:7:1:24:
07:45,kyoto,1119C,普通,新三田,1,高槻駅,0,1:5:1:25:;2:0:1:25:3;3:13:1:25:;4:0:1:25:;5:0:1:26:4;6:5:1:25:3;7:2:1:26:
07:45,kyoto,112C,普通,京都,0,高槻駅,0,1:32:1:22:;2:38:1:22:3;3:26:1:22:;4:36:1:22:;5:8:1:22:4;6:5:1:22:3;7:32:1:22:
07:45,kyoto,725T,う快速○,姫路,1,高槻〜摂津富田,0,1:10:1:24:;2:17:1:25:3;3:15:1:25:;4:18:1:24:;5:16:1:25:3;6:28:1:25:;7:37:1:23:;8:26:1:26:3;9:22:1:24:;10:20:1:23:;11:9:1:25:3;12:17:1:24:
07:45,kyoto,3408M,新快速,近江塩津,0,高槻〜摂津富田,1,1:35:1:23:;2:38:1:25:3;3:45:1:23:;4:41:1:23:;5:51:1:23:;6:52:1:23:;7:62:1:23:3;8:67:1:23:;9:58:1:23:;10:58:1:25:3;11:46:1:24:;12:38:1:24:
07:45,kyoto,3407M,新快速,播州赤穂,1,摂津富田〜ＪＲ総持寺,0,1:45:1:24:;2:37:1:25:3;3:50:1:24:;4:56:1:24:;5:71:1:25:;6:74:1:24:;7:48:1:25:3;8:67:1:24:;9:44:1:23:;10:25:1:23:3;11:49:1:23:;12:29:1:21:
07:45,kyoto,516C,普通,高槻,0,ＪＲ総持寺駅,0,1:24:1:24:;2:32:1:25:3;3:39:1:25:;4:34:1:23:;5:13:1:23:4;6:11:1:22:3;7:33:1:23:
07:45,kyoto,133C,普通,西明石,1,茨木駅,0,1:22:1:24:;2:34:1:26:3;3:39:1:24:;4:25:1:25:;5:36:1:25:4;6:32:1:26:3;7:36:1:24:
07:45,kyoto,1002M,特急,京都,0,茨木〜千里丘,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:14:1:25:;8:79:1:25:;9:60:1:25:
07:45,kyoto,114C,普通,京都,0,茨木〜千里丘,0,1:35:1:23:;2:26:1:21:3;3:22:1:22:;4:28:1:24:;5:19:1:22:4;6:8:1:23:3;7:25:1:22:
07:45,kyoto,1117C,普通,新三田,1,岸辺〜吹田,0,1:70:1:22:;2:49:1:22:3;3:63:1:22:;4:43:1:22:;5:41:1:22:4;6:59:1:22:3;7:68:1:22:
07:45,kyoto,712T,快速,野洲,0,吹田〜東淀川,0,1:18:1:25:;2:13:1:26:3;3:27:1:26:;4:37:1:25:;5:24:1:26:3;6:53:1:25:;7:33:1:23:;8:31:1:23:3;9:24:1:23:;10:36:1:23:
07:45,kyoto,4005M,特急,敦賀,0,東淀川駅,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:;9:-1:1:-1:;10:69:1:23:;11:55:1:23:;12:114:1:24:
07:45,kyoto,723T,快速,姫路,1,新大阪駅,0,1:18:1:24:;2:17:1:25:3;3:25:1:24:;4:28:1:24:;5:29:1:25:3;6:38:1:24:;7:34:1:24:;8:34:1:25:;9:22:1:24:;10:20:1:24:;11:22:1:26:;12:11:1:25:
07:45,kyoto,1108C,普通,高槻,0,新大阪駅,0,1:54:1:22:;2:29:1:22:3;3:65:1:23:;4:39:1:23:;5:29:1:23:4;6:49:1:23:3;7:48:1:24:
07:45,kyoto,1007M,関空特急,関西空港,1,新大阪駅,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:12:1:25:;8:36:1:24:;9:37:1:23:
07:45,kyoto,3002M,特急,新大阪,0,新大阪〜大阪,0,1:6:1:23:2;2:8:1:23:;3:16:1:23:;4:10:1:23:
07:45,kyoto,129C,普通,西明石,1,新大阪〜大阪,0,1:62:1:24:;2:54:1:24:3;3:52:1:24:;4:53:1:24:;5:55:1:25:4;6:62:1:25:3;7:67:1:24:
07:45,kyoto,3410M,新快速,敦賀,0,新大阪〜大阪,0,1:40:1:25:;2:34:1:26:3;3:45:1:25:;4:65:1:25:;5:67:1:25:;6:75:1:25:;7:63:1:26:3;8:70:1:25:;9:61:1:24:;10:48:1:26:3;11:62:1:24:;12:49:1:25:
07:45,kyoto,116C,普通,京都,0,大阪駅,0,1:39:1:23:;2:23:1:24:3;3:45:1:23:;4:31:1:24:;5:56:1:24:4;6:42:1:24:3;7:32:1:23:
07:45,kyoto,710T,普通,米原,0,島本〜高槻,0,1:13:1:22:;2:18:1:24:3;3:26:1:22:;4:33:1:23:;5:30:1:23:3;6:22:1:23:;7:23:1:24:;8:18:1:24:3;9:14:1:24:;10:23:1:23:
07:45,kyoto,708T,普通,野洲,0,桂川駅,0,1:11:1:25:;2:16:1:27:3;3:25:1:25:;4:40:1:24:;5:52:1:24:;6:65:1:25:;7:54:1:26:3;8:50:1:25:;9:38:1:24:;10:30:1:24:3;11:42:1:24:;12:29:1:24:
07:45,sagano,5001M,特急,城崎温泉,1,太秦〜嵯峨嵐山,2,1:77:1:23:2;2:50:1:23:;3:108:1:23:;4:76:1:23:
07:45,sagano,1225M,普通,亀岡,1,馬堀〜亀岡,0,1:27:1:22:;2:0:1:24:;3:33:1:21:;4:10:1:21:
07:45,sagano,232M,普通,京都,0,亀岡駅,1,1:28:1:21:;2:20:1:22:3;3:11:1:21:;4:18:1:21:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
07:45,sagano,230M,普通,京都,0,二条駅,0,1:8:1:23:;2:14:1:25:3;3:21:1:22:;4:29:1:23:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
07:54,hokurikubiwako,739T,う普通○,加古川,1,米原〜彦根,0,1:1:1:24:;2:9:1:25:3;3:0:1:24:;4:1:1:24:;5:0:1:24:3;6:0:1:24:;7:5:1:22:;8:0:1:24:3;9:1:1:22:;10:0:1:22:
07:54,hokurikubiwako,3423M,新快速,網干,1,彦根〜南彦根,0,1:10:1:22:;2:20:1:23:3;3:11:1:22:;4:21:1:23:;5:31:1:23:;6:19:1:22:;7:24:1:23:3;8:13:1:23:;9:-1:1:-1:;10:-1:1:-1:;11:-1:1:-1:;12:-1:1:-1:
07:54,hokurikubiwako,702M,普通,米原,0,河瀬駅,0,1:31:1:23:;2:53:1:25:3;3:58:1:24:;4:57:1:24:;5:47:1:23:;6:39:1:23:3;7:37:1:23:;8:47:1:23:
07:54,hokurikubiwako,735T,普通,加古川,1,近江八幡駅,0,1:14:1:21:;2:12:1:24:3;3:23:1:22:;4:20:1:23:;5:28:1:23:;6:42:1:23:;7:47:1:24:3;8:38:1:23:;9:27:1:24:;10:22:1:25:3;11:17:1:24:;12:17:1:25:
07:54,hokurikubiwako,704M,普通,米原,0,篠原〜野洲,0,1:35:1:25:;2:31:1:25:3;3:36:1:25:;4:38:1:25:;5:52:1:24:;6:41:1:25:;7:39:1:26:3;8:38:1:25:
07:54,hokurikubiwako,733T,う普通○,網干,1,草津駅,0,1:26:1:22:;2:16:1:22:3;3:33:1:23:;4:40:1:23:;5:53:1:22:3;6:45:1:22:;7:44:1:23:;8:38:1:22:3;9:36:1:22:;10:26:1:21:;11:18:1:22:3;12:14:1:22:
07:54,hokurikubiwako,3419M,新快速,姫路,1,南草津駅,0,1:31:1:21:;2:33:1:22:3;3:34:1:22:;4:41:1:22:;5:42:1:22:;6:38:1:23:;7:38:1:22:3;8:34:1:22:;9:34:1:24:;10:36:1:24:3;11:36:1:24:;12:27:1:23:
07:54,hokurikubiwako,706M,普通,米原,0,南草津駅,0,1:26:1:21:;2:24:1:23:3;3:21:1:22:;4:41:1:23:;5:42:1:24:;6:54:1:22:;7:42:1:24:3;8:41:1:23:;9:41:1:23:;10:41:1:25:3;11:31:1:23:;12:26:1:23:
07:54,hokurikubiwako,731T,普通,加古川,1,膳所駅,0,1:28:1:24:;2:20:1:24:3;3:29:1:24:;4:26:1:23:;5:41:1:23:3;6:56:1:22:;7:53:1:26:;8:53:1:26:3;9:49:1:26:;10:37:1:26:;11:24:1:25:3;12:17:1:25:
07:54,hokurikubiwako,3406M,新快速,米原,0,大津〜山科,0,1:18:1:24:;2:19:1:25:3;3:22:1:23:;4:45:1:23:;5:44:1:23:;6:44:1:24:;7:47:1:25:3;8:63:1:23:;9:35:1:24:;10:37:1:25:3;11:30:1:24:;12:23:1:24:
07:54,hokurikubiwako,3415M,新快速,姫路,1,山科〜京都,0,1:67:1:25:;2:64:1:26:3;3:71:1:25:;4:84:1:25:;5:92:1:26:;6:82:1:26:;7:61:1:27:3;8:62:1:25:;9:66:1:25:;10:63:1:27:3;11:75:1:25:;12:69:1:25:
07:54,hokurikubiwako,708T,普通,野洲,0,山科〜京都,0,1:8:1:25:;2:13:1:27:3;3:17:1:25:;4:13:1:25:;5:29:1:24:;6:28:1:24:;7:27:1:26:3;8:38:1:25:;9:27:1:24:;10:31:1:24:3;11:25:1:24:;12:10:1:24:
07:54,hokurikubiwako,729T,う普通○,姫路,1,京都〜西大路,0,1:33:1:25:;2:19:1:26:3;3:32:1:25:;4:51:1:25:;5:33:1:26:3;6:35:1:25:;7:39:1:24:;8:27:1:23:3;9:31:1:23:;10:22:1:23:
07:54,hokurikubiwako,110C,普通,京都,0,京都〜西大路,0,1:33:1:22:;2:36:1:22:3;3:35:1:21:;4:51:1:22:;5:10:1:22:4;6:11:1:22:3;7:34:1:22:
07:54,hokurikubiwako,1009M,関空特急,関西空港,1,西大路駅,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:48:1:23:;8:59:1:24:;9:56:1:24:
07:54,hokurikubiwako,3225M,新快速,姫路,1,田村〜坂田,0,1:16:1:23:;2:17:1:23:3;3:2:1:23:;4:14:1:23:;5:12:1:22:;6:26:1:23:;7:28:1:22:3;8:13:1:23:
07:54,hokurikubiwako,4700M,普通,長浜,0,田村〜坂田,0,1:26:1:23:;2:15:1:24:3;3:0:1:23:;4:35:1:22:
07:54,hokurikubiwako,5051M,特急,敦賀,0,長浜駅,0,1:45:1:23:2;2:78:1:23:;3:104:1:24:;4:0:1:23:;5:63:1:24:;6:269:1:22:
07:54,kyoto,141C,普通,西明石,1,向日町駅,0,1:18:1:25:;2:13:1:25:3;3:15:1:25:;4:31:1:24:;5:12:1:25:4;6:12:1:25:3;7:14:1:24:
07:54,kyoto,710T,普通,米原,0,長岡京駅,0,1:0:1:23:;2:9:1:23:3;3:18:1:22:;4:27:1:23:;5:33:1:23:3;6:31:1:23:;7:28:1:24:;8:16:1:24:3;9:20:1:24:;10:26:1:24:
07:54,kyoto,3408M,新快速,近江塩津,0,長岡京〜山崎,1,1:39:1:23:;2:43:1:24:3;3:63:1:23:;4:63:1:23:;5:67:1:23:;6:58:1:23:;7:75:1:24:3;8:72:1:24:;9:56:1:23:;10:70:1:25:3;11:62:1:24:;12:45:1:24:
07:54,kyoto,1002M,特急,京都,0,山崎駅,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:15:1:25:;8:76:1:25:;9:62:1:25:
07:54,kyoto,139C,普通,西明石,1,高槻〜摂津富田,0,1:11:1:24:;2:17:1:25:3;3:37:1:24:;4:23:1:23:;5:28:1:25:4;6:13:1:25:3;7:15:1:24:
07:54,kyoto,114C,普通,京都,0,高槻〜摂津富田,0,1:45:1:22:;2:36:1:21:3;3:29:1:23:;4:37:1:25:;5:22:1:23:4;6:9:1:23:3;7:30:1:22:
07:54,kyoto,4005M,特急,敦賀,0,高槻〜摂津富田,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:;9:-1:1:-1:;10:72:1:24:;11:45:1:23:;12:104:1:24:
07:54,kyoto,3805M,新快速,大阪,1,摂津富田〜ＪＲ総持寺,0,1:32:1:22:;2:28:1:23:3;3:31:1:22:;4:30:1:23:;5:47:1:23:;6:42:1:23:;7:38:1:23:3;8:25:1:23:;9:21:1:21:;10:20:1:24:3;11:24:1:22:;12:32:1:22:
07:54,kyoto,712T,快速,野洲,0,ＪＲ総持寺〜茨木,0,1:20:1:26:;2:11:1:26:3;3:28:1:25:;4:32:1:25:;5:30:1:26:3;6:47:1:25:;7:28:1:22:;8:26:1:23:3;9:20:1:23:;10:33:1:22:
07:54,kyoto,1119C,普通,新三田,1,茨木駅,0,1:16:1:25:;2:14:1:25:3;3:28:1:24:;4:20:1:25:;5:16:1:26:4;6:32:1:25:3;7:26:1:25:
07:54,kyoto,725T,う快速○,姫路,1,千里丘〜岸辺,0,1:17:1:25:;2:23:1:26:3;3:22:1:25:;4:25:1:24:;5:33:1:26:3;6:43:1:25:;7:35:1:22:;8:33:1:26:3;9:29:1:23:;10:25:1:23:;11:20:1:25:3;12:21:1:24:
07:54,kyoto,1108C,普通,高槻,0,岸辺駅,0,1:28:1:22:;2:31:1:22:3;3:44:1:22:;4:14:1:24:;5:17:1:24:4;6:32:1:23:3;7:16:1:23:
07:54,kyoto,3410M,新快速,敦賀,0,岸辺駅,0,1:39:1:24:;2:34:1:26:3;3:42:1:25:;4:42:1:25:;5:59:1:25:;6:59:1:25:;7:62:1:27:3;8:59:1:25:;9:53:1:24:;10:35:1:25:3;11:55:1:25:;12:51:1:24:
07:54,kyoto,133C,普通,西明石,1,吹田駅,0,1:39:1:24:;2:60:1:26:3;3:65:1:24:;4:46:1:24:;5:57:1:25:4;6:47:1:26:3;7:60:1:23:
07:54,kyoto,116C,普通,京都,0,吹田〜東淀川,0,1:26:1:23:;2:24:1:24:3;3:38:1:23:;4:30:1:23:;5:39:1:24:4;6:30:1:23:3;7:30:1:22:
07:54,kyoto,3407M,新快速,播州赤穂,1,新大阪駅,1,1:43:1:24:;2:36:1:26:3;3:50:1:24:;4:54:1:24:;5:69:1:24:;6:74:1:24:;7:47:1:25:3;8:68:1:24:;9:52:1:23:;10:29:1:22:3;11:54:1:23:;12:31:1:22:
07:54,kyoto,714T,快速,長浜,0,大阪駅,0,1:14:1:25:;2:12:1:26:3;3:14:1:25:;4:33:1:25:;5:47:1:25:;6:49:1:25:;7:49:1:26:3;8:40:1:25:;9:38:1:23:;10:22:1:23:3;11:26:1:23:;12:24:1:23:
07:54,kyoto,2716M,丹波路快,大阪,0,大阪〜塚本,0,1:-1:1:-1:;2:-1:1:-1:;3:-1:1:-1:;4:-1:1:-1:;5:35:1:23:;6:25:1:24:3;7:36:1:23:;8:46:1:22:
07:54,kyoto,3414M,新快速,米原,0,塚本駅,0,1:27:1:23:;2:39:1:24:3;3:49:1:23:;4:60:1:23:;5:50:1:23:;6:55:1:24:;7:42:1:25:3;8:45:1:23:;9:45:1:24:;10:54:1:26:3;11:54:1:24:;12:31:1:24:
07:54,kyoto,727T,普通,網干,1,島本駅,0,1:8:1:22:;2:32:1:22:3;3:32:1:22:;4:33:1:22:;5:21:1:24:;6:16:1:25:3;7:22:1:24:;8:28:1:23:
07:54,kyoto,112C,普通,京都,0,山崎〜島本,0,1:21:1:22:;2:23:1:22:3;3:11:1:23:;4:30:1:22:;5:2:1:21:4;6:1:1:22:3;7:24:1:22:
07:54,kyoto,3411M,新快速,姫路,1,島本駅,0,1:34:1:23:;2:27:1:24:3;3:29:1:24:;4:43:1:24:;5:40:1:24:;6:48:1:23:;7:39:1:24:3;8:27:1:24:;9:34:1:22:;10:29:1:23:3;11:40:1:23:;12:10:1:22:
07:54,sagano,5004M,特急,京都,0,吉富駅,0,1:33:1:22:2;2:15:1:22:;3:40:1:22:;4:21:1:22:;5:32:1:22:;6:19:1:22:;7:31:1:22:
07:54,sagano,234M,普通,京都,0,園部駅,0,1:-1:1:-1:;2:-1:1:-1:;3:4:1:21:;4:12:1:21:;5:21:1:20:;6:5:1:21:
07:54,sagano,1226M,普通,京都,0,亀岡駅,0,1:27:1:21:;2:0:1:24:;3:33:1:22:;4:10:1:21:
07:54,sagano,5001M,特急,城崎温泉,1,亀岡〜並河,1,1:74:1:23:2;2:50:1:22:;3:100:1:23:;4:73:1:23:
07:54,sagano,232M,普通,京都,0,保津峡駅,0,1:5:1:21:;2:18:1:22:3;3:15:1:22:;4:31:1:22:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
08:01,sagano,232M,普通,京都,0,円町駅,0,1:9:1:22:;2:24:1:22:3;3:24:1:22:;4:33:1:22:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:;8:-1:1:-1:
08:15,hokurikubiwako,704M,普通,米原,0,南彦根〜河瀬,0,1:16:1:25:;2:20:1:25:3;3:25:1:25:;4:26:1:25:;5:49:1:24:;6:44:1:25:;7:30:1:26:3;8:30:1:25:
08:15,hokurikubiwako,3425M,新快速,姫路,1,能登川駅,0,1:20:1:22:;2:16:1:24:3;3:16:1:23:;4:17:1:23:;5:15:1:22:;6:18:1:23:;7:23:1:24:3;8:13:1:23:;9:3:1:23:;10:2:1:23:3;11:10:1:23:;12:7:1:23:
08:15,hokurikubiwako,739T,う普通○,加古川,1,安土〜近江八幡,0,1:11:1:24:;2:5:1:24:3;3:12:1:24:;4:18:1:24:;5:23:1:25:3;6:27:1:24:;7:39:1:23:;8:20:1:24:3;9:12:1:22:;10:9:1:22:
08:15,hokurikubiwako,706M,普通,米原,0,近江八幡駅,0,1:7:1:22:;2:2:1:22:3;3:12:1:22:;4:18:1:22:;5:20:1:23:;6:26:1:22:;7:25:1:23:3;8:11:1:23:;9:13:1:23:;10:12:1:25:3;11:15:1:23:;12:11:1:23:
08:15,hokurikubiwako,737T,う普通○,網干,1,野洲駅,0,1:6:1:25:;2:1:1:25:3;3:8:1:24:;4:12:1:24:;5:5:1:24:;6:4:1:25:;7:4:1:25:3;8:2:1:24:
08:15,hokurikubiwako,3406M,新快速,米原,0,野洲駅,0,1:0:1:24:;2:9:1:25:3;3:15:1:23:;4:36:1:24:;5:34:1:23:;6:40:1:24:;7:36:1:25:3;8:30:1:23:;9:31:1:23:;10:29:1:24:3;11:24:1:23:;12:14:1:23:
08:15,hokurikubiwako,3423M,新快速,網干,1,野洲〜守山,0,1:18:1:23:;2:47:1:24:3;3:29:1:23:;4:34:1:23:;5:53:1:23:;6:41:1:23:;7:40:1:24:3;8:32:1:22:;9:-1:1:-1:;10:-1:1:-1:;11:-1:1:-1:;12:-1:1:-1:
08:15,hokurikubiwako,735T,普通,加古川,1,南草津駅,0,1:20:1:22:;2:19:1:24:3;3:35:1:23:;4:31:1:23:;5:47:1:23:;6:36:1:23:;7:42:1:24:3;8:48:1:23:;9:46:1:25:;10:30:1:25:3;11:26:1:24:;12:32:1:24:
08:15,hokurikubiwako,708T,普通,野洲,0,草津〜南草津,0,1:5:1:25:;2:3:1:27:3;3:8:1:25:;4:16:1:25:;5:18:1:24:;6:25:1:25:;7:17:1:26:3;8:28:1:25:;9:27:1:23:;10:22:1:24:3;11:14:1:24:;12:5:1:23:
08:15,hokurikubiwako,3408M,新快速,近江塩津,0,石山駅,0,1:24:1:23:;2:13:1:24:3;3:19:1:23:;4:14:1:23:;5:23:1:23:;6:28:1:24:;7:38:1:23:3;8:25:1:23:;9:57:1:24:;10:36:1:25:3;11:28:1:24:;12:27:1:24:
08:15,hokurikubiwako,3421M,新快速,姫路,1,石山〜膳所,0,1:30:1:25:;2:31:1:25:3;3:36:1:25:;4:42:1:24:;5:48:1:25:;6:45:1:24:;7:44:1:25:3;8:60:1:24:;9:36:1:25:;10:20:1:24:3;11:31:1:22:;12:25:1:23:
08:15,hokurikubiwako,5331M,普通,京都,1,大津駅,0,1:29:1:22:;2:38:1:23:;3:65:1:22:;4:53:1:22:;5:50:1:24:;6:52:1:25:;7:55:1:21:;8:21:1:24:
08:15,hokurikubiwako,710T,普通,米原,0,大津〜山科,0,1:19:1:22:;2:25:1:23:3;3:30:1:22:;4:42:1:23:;5:51:1:24:3;6:62:1:24:;7:44:1:23:;8:36:1:24:3;9:15:1:24:;10:23:1:24:
08:15,hokurikubiwako,733T,う普通○,網干,1,山科〜京都,0,1:25:1:23:;2:18:1:22:3;3:42:1:23:;4:32:1:23:;5:56:1:22:3;6:45:1:22:;7:51:1:23:;8:38:1:23:3;9:46:1:23:;10:30:1:22:;11:18:1:22:3;12:24:1:23:
08:15,hokurikubiwako,3410M,新快速,敦賀,0,京都駅,0,1:10:1:25:;2:14:1:26:3;3:22:1:25:;4:24:1:25:;5:30:1:26:;6:24:1:25:;7:40:1:27:3;8:43:1:25:;9:47:1:24:;10:18:1:25:3;11:44:1:24:;12:51:1:25:
08:15,hokurikubiwako,3419M,新快速,姫路,1,京都〜西大路,0,1:46:1:21:;2:33:1:22:3;3:31:1:23:;4:45:1:22:;5:50:1:23:;6:61:1:23:;7:52:1:22:3;8:37:1:22:;9:59:1:25:;10:43:1:25:3;11:51:1:24:;12:40:1:24:
08:15,hokurikubiwako,712T,普通,野洲,0,西大路駅,0,1:24:1:26:;2:30:1:26:3;3:52:1:25:;4:60:1:25:;5:55:1:26:3;6:70:1:25:;7:49:1:22:;8:32:1:23:3;9:39:1:23:;10:30:1:22:
08:15,hokurikubiwako,133M,普通,敦賀,0,田村〜坂田,0,1:27:1:23:;2:26:1:23:3;3:19:1:23:;4:13:1:22:
08:15,kyoto,731T,普通,加古川,1,向日町駅,0,1:8:1:23:;2:10:1:24:3;3:21:1:24:;4:18:1:23:;5:24:1:23:3;6:32:1:22:;7:28:1:25:;8:28:1:26:3;9:18:1:26:;10:13:1:26:;11:9:1:26:3;12:10:1:25:
08:15,kyoto,114C,普通,京都,0,向日町〜長岡京,0,1:9:1:21:;2:15:1:22:3;3:19:1:22:;4:38:1:25:;5:19:1:22:4;6:9:1:22:3;7:28:1:22:
08:15,kyoto,143C,普通,西明石,1,山崎駅,0,1:24:1:22:;2:21:1:22:3;3:30:1:22:;4:31:1:22:;5:1:1:23:4;6:2:1:22:3;7:22:1:22:
08:15,kyoto,729T,う快速○,姫路,1,高槻駅,0,1:28:1:25:;2:19:1:25:3;3:27:1:25:;4:33:1:26:;5:32:1:26:3;6:43:1:26:;7:28:1:25:;8:24:1:21:3;9:18:1:23:;10:13:1:23:
08:15,kyoto,1123C,普通,新三田,1,高槻駅,0,1:0:1:25:;2:1:1:25:3;3:11:1:24:;4:-1:1:-1:;5:-1:1:-1:;6:-1:1:-1:;7:-1:1:-1:
08:15,kyoto,116C,普通,京都,0,高槻駅,0,1:19:1:23:;2:12:1:24:3;3:4:1:23:;4:1:1:23:;5:11:1:24:4;6:2:1:22:3;7:2:1:22:
08:15,kyoto,3414M,新快速,米原,0,高槻駅,0,1:20:1:23:;2:21:1:25:3;3:56:1:24:;4:59:1:23:;5:42:1:24:;6:54:1:24:;7:51:1:25:3;8:51:1:23:;9:61:1:25:;10:56:1:26:3;11:57:1:24:;12:37:1:24:
08:15,kyoto,3415M,新快速,姫路,1,摂津富田〜ＪＲ総持寺,0,1:77:1:25:;2:52:1:27:3;3:62:1:25:;4:79:1:26:;5:93:1:25:;6:93:1:25:;7:79:1:27:3;8:68:1:25:;9:66:1:25:;10:66:1:26:3;11:64:1:25:;12:57:1:25:
08:15,kyoto,1110C,普通,高槻,0,ＪＲ総持寺〜茨木,1,1:44:1:22:;2:42:1:21:3;3:44:1:22:;4:33:1:24:;5:17:1:25:4;6:22:1:23:3;7:20:1:23:
08:15,kyoto,141C,普通,西明石,1,茨木駅,0,1:31:1:25:;2:28:1:25:3;3:43:1:24:;4:33:1:24:;5:39:1:25:4;6:30:1:25:3;7:37:1:24:
08:15,kyoto,1121C,普通,新三田,1,岸辺駅,0,1:59:1:24:;2:57:1:24:3;3:45:1:24:;4:44:1:24:;5:53:1:24:4;6:57:1:23:3;7:63:1:24:
08:15,kyoto,718T,快速,野洲,0,吹田〜東淀川,0,1:29:1:24:;2:23:1:25:3;3:18:1:24:;4:28:1:23:;5:29:1:24:;6:17:1:24:3;7:23:1:22:;8:23:1:22:
08:15,kyoto,727T,快速,網干,1,新大阪駅,0,1:42:1:22:;2:46:1:23:3;3:42:1:22:;4:39:1:22:;5:37:1:24:;6:31:1:25:3;7:32:1:23:;8:38:1:24:
